faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Target
3,423.0,495,0.23457,3633.4,4488.8,9.1961,27.011,42.034,2697.3,75.772,120.39,0.33224,80.362,50.336,2625.0,24.76,50.113,3094.4,22.499,65.781,225.43,340.04,94.851,77.36,32.048,8.9227,26.103,6.8928,19.219,1.6532,33.255,13.893,23.536,1.252,18.48,2.2362,4.7862,2.2706,0.0084484,0.81023,0.1057,53.815,43.824,62.37,53.034,22.914,62.617,22.023,39.982,39.09,46.797,46.71,40.535,19.131,1
3,423.0,496,0.23669,3637.7,4462.6,9.2862,26.851,41.937,2698.0,75.049,120.38,0.33128,80.434,51.261,2626.8,25.476,49.676,3095.3,23.105,65.784,225.74,340.21,94.638,77.46,32.048,8.9227,26.103,6.8928,19.219,1.6532,33.255,13.893,23.536,1.252,18.48,2.2362,4.7862,2.2706,0.013656,0.81549,0.0834,53.387,43.826,62.296,53.347,22.705,61.835,21.947,40.098,41.81,45.785,46.206,40.937,17.68,1
3,423.0,497,0.23961,3668.1,4445.6,9.2382,26.782,42.092,2699.0,75.418,120.41,0.33533,80.414,49.013,2626.7,24.434,49.967,3097.1,24.411,65.777,224.27,339.65,94.766,77.431,32.023,8.9268,26.656,6.6929,19.072,1.6593,33.207,13.925,23.804,1.4476,19.012,2.2724,4.973,2.2453,0.013656,0.81549,0.0834,53.387,43.826,62.885,53.582,23.557,60.551,21.575,41.285,35.194,46.458,46.019,41.148,14.571,1
3,423.0,498,0.23841,3693.0,4446.2,9.3449,26.777,42.306,2698.9,75.268,120.38,0.33659,80.38,50.465,2627.0,26.444,49.706,3097.3,22.972,65.735,221.72,340.4,94.655,77.043,32.023,8.9268,26.656,6.6929,19.072,1.6593,33.207,13.925,23.804,1.4476,19.012,2.2724,4.973,2.2453,0.013656,0.81549,0.0834,53.387,43.826,62.456,53.574,23.675,60.791,22.077,41.132,39.469,45.853,45.931,40.433,18.016,1
3,423.0,499,0.24304,3727.9,4482.1,9.3881,27.025,42.402,2698.6,74.853,120.42,0.34211,80.3,47.402,2627.2,23.838,49.175,3097.8,22.067,65.712,221.07,339.59,94.55,77.267,32.235,9.106,26.401,7.1573,18.859,1.6849,32.742,13.935,23.378,1.2722,18.62,2.2572,4.8739,2.2904,0.013656,0.81549,0.0834,53.387,43.826,63.693,53.444,24.007,60.9,21.732,41.448,30.454,44.625,45.676,41.393,20.154,1
3,423.0,500,0.24395,3681.6,4453.0,9.3573,26.512,42.598,2697.2,75.454,120.41,0.34135,80.153,50.02,2625.0,23.46,49.499,3096.6,21.874,65.609,221.83,339.82,94.53,76.984,32.235,9.106,26.401,7.1573,18.859,1.6849,32.742,13.935,23.378,1.2722,18.62,2.2572,4.8739,2.2904,0.013656,0.81549,0.0834,53.387,43.826,64.489,53.791,23.918,60.278,21.506,41.541,38.159,45.374,45.3,40.794,20.647,1
4,423.0,1,0.2514,3666.4,4519.7,9.3827,27.167,42.19,2704.3,74.393,120.41,0.33675,80.052,48.185,2632.6,23.734,50.073,3101.6,23.05,65.73,230.6,340.96,94.606,77.242,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.011,53.856,24.558,60.096,22.349,40.11,32.758,46.702,47.421,41.553,17.883,1
4,423.0,2,0.25141,3665.8,4523.5,9.3316,26.94,42.155,2704.7,75.275,120.39,0.33729,80.083,50.626,2633.1,24.06,46.748,3101.2,21.353,65.714,230.07,341.16,94.629,77.233,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.023,53.81,24.556,60.056,22.152,40.043,39.942,39.008,47.468,40.792,21.915,1
4,423.0,3,0.25191,3641.3,4531.4,9.3317,27.043,42.614,2704.3,74.919,120.39,0.33548,80.141,51.353,2633.2,25.005,51.877,3101.7,22.796,65.709,229.11,341.13,94.542,77.579,32.384,8.8671,26.304,7.0404,18.215,1.6725,32.831,13.648,24.013,1.2111,18.751,2.2733,4.7874,2.2696,0.017866,0.8357,0.098577,53.724,43.828,63.444,53.714,24.515,59.768,22.069,40.262,42.083,50.879,47.555,40.828,18.463,1
4,423.0,4,0.24878,3675.6,4524.8,9.2324,27.332,42.282,2704.8,75.312,120.42,0.33637,80.188,49.551,2633.7,23.887,50.899,3102.6,22.401,65.753,229.49,341.14,94.709,77.384,32.384,8.8671,26.304,7.0404,18.215,1.6725,32.831,13.648,24.013,1.2111,18.751,2.2733,4.7874,2.2696,0.017866,0.8357,0.098577,53.724,43.828,62.853,53.794,24.823,61.956,22.201,40.155,36.778,48.614,47.519,41.572,19.404,1
4,423.0,5,0.23074,3613.9,4566.6,9.4363,27.004,42.195,2704.5,74.676,120.4,0.3163,80.067,50.249,2633.0,25.773,50.734,3102.6,23.943,65.762,231.52,341.23,94.624,77.204,32.213,8.8732,26.343,7.0666,18.534,1.6677,32.805,13.751,23.83,1.6241,18.412,2.2815,4.7488,2.3161,0.017866,0.8357,0.098577,53.724,43.828,62.451,54.716,22.658,62.604,22.229,37.777,38.834,48.234,47.337,40.683,15.763,1
4,423.0,6,0.23163,3603.5,4523.9,9.2674,27.093,41.964,2706.1,75.807,120.4,0.31843,80.095,50.382,2635.5,23.844,49.16,3103.3,23.165,65.724,229.43,341.47,94.798,77.521,32.213,8.8732,26.343,7.0666,18.534,1.6677,32.805,13.751,23.83,1.6241,18.412,2.2815,4.7488,2.3161,0.024823,0.83664,0.097132,53.664,43.54,62.629,55.228,22.571,64.29,22.35,37.518,39.224,44.589,47.525,40.321,17.59,1
4,423.0,7,0.24828,3611.6,4539.2,9.3435,26.99,42.36,2709.6,75.084,120.42,0.32868,80.319,50.351,2638.4,24.214,50.144,3106.3,22.76,65.727,229.19,341.12,94.646,77.679,32.408,8.9335,26.453,6.7814,18.757,1.6898,32.968,13.972,23.956,1.12,18.927,2.273,4.8537,2.2181,0.024823,0.83664,0.097132,53.664,43.54,62.099,54.332,23.972,62.719,22.321,38.846,39.133,46.867,47.545,40.827,18.517,1
4,423.0,8,0.24432,3632.1,4563.8,9.3918,26.56,42.36,2710.9,74.329,120.38,0.32892,80.305,49.314,2640.1,24.793,49.714,3107.3,22.375,65.79,228.04,341.5,94.824,77.379,32.408,8.9335,26.453,6.7814,18.757,1.6898,32.968,13.972,23.956,1.12,18.927,2.273,4.8537,2.2181,0.024823,0.83664,0.097132,53.664,43.54,61.746,54.037,24.361,61.446,22.164,38.817,36.082,45.873,47.643,41.201,19.442,1
4,423.0,9,0.22421,3649.9,4551.1,9.4066,26.771,41.934,2708.5,75.187,120.39,0.35313,79.989,50.027,2637.0,24.155,48.695,3105.9,23.656,65.735,230.19,341.33,94.669,77.121,31.779,8.7228,26.444,6.6962,18.7,1.668,32.8,13.876,23.647,1.1612,18.296,2.2496,4.8779,2.2047,0.024823,0.83664,0.097132,53.664,43.54,63.902,53.662,22.374,59.949,22.062,41.842,38.178,43.515,47.453,40.834,16.433,1
4,423.0,10,0.22557,3662.2,4526.2,9.3245,27.442,42.721,2706.6,75.113,120.43,0.35042,79.899,51.009,2635.5,23.643,49.502,3104.5,22.547,65.699,230.36,341.76,94.645,77.094,31.779,8.7228,26.444,6.6962,18.7,1.668,32.8,13.876,23.647,1.1612,18.296,2.2496,4.8779,2.2047,0.024823,0.83664,0.097132,53.664,43.54,63.69,53.96,22.24,63.034,22.408,42.172,41.069,45.382,47.442,41.551,19.086,1
4,423.0,11,0.28618,3736.5,4542.1,9.2552,27.115,42.595,2706.1,75.204,120.41,0.34378,79.866,49.222,2635.0,26.943,49.939,3103.9,24.085,65.638,232.62,341.18,94.419,77.017,32.391,8.8841,26.718,6.7255,19.037,1.6594,32.962,13.885,24.018,1.194,18.25,2.2436,4.8042,2.3392,0.0054437,0.83619,0.096409,52.985,43.341,63.293,53.919,28.43,62.873,22.282,40.556,35.81,46.393,47.271,41.52,15.452,1
4,423.0,12,0.28755,3717.1,4540.7,9.4048,26.992,42.482,2707.3,75.413,120.43,0.34305,79.999,52.519,2636.4,26.701,49.747,3104.0,23.744,65.613,232.01,341.58,94.513,77.247,32.391,8.8841,26.718,6.7255,19.037,1.6594,32.962,13.885,24.018,1.194,18.25,2.2436,4.8042,2.3392,0.0054437,0.83619,0.096409,52.985,43.341,63.627,53.936,28.295,61.748,22.387,40.644,45.512,45.948,47.34,41.811,16.245,1
4,423.0,13,0.23185,3696.4,4508.8,9.3804,26.624,42.134,2706.2,75.268,120.42,0.34335,80.209,51.02,2634.6,24.956,52.067,3104.4,22.764,65.651,230.55,341.0,94.293,77.586,32.29,9.0169,26.569,6.8996,18.625,1.6235,32.996,13.803,24.288,1.1347,18.679,2.2894,4.7935,2.2244,0.0054437,0.83619,0.096409,52.985,43.341,63.889,53.476,22.347,61.935,21.883,40.952,41.102,51.318,47.483,41.284,18.537,1
4,423.0,14,0.2282,3697.8,4544.2,9.3288,26.669,42.088,2704.0,75.628,120.42,0.34082,80.275,49.691,2633.4,23.482,49.683,3102.1,23.532,65.747,230.9,340.86,94.617,77.502,32.29,9.0169,26.569,6.8996,18.625,1.6235,32.996,13.803,24.288,1.1347,18.679,2.2894,4.7935,2.2244,0.0054437,0.83619,0.096409,52.985,43.341,63.864,53.051,22.707,60.709,21.989,41.261,37.189,45.8,47.46,41.694,16.705,1
4,423.0,15,0.23814,3636.8,4493.6,9.2754,26.725,42.286,2701.4,75.573,120.4,0.33322,80.038,48.753,2630.0,24.236,48.862,3099.7,23.789,65.745,230.89,340.58,94.442,76.954,32.25,9.0951,26.192,6.8989,19.474,1.666,33.047,13.712,24.209,1.2891,18.553,2.2494,4.8327,2.3093,0.0054437,0.83619,0.096409,52.985,43.341,63.452,54.658,23.335,62.291,21.754,40.002,34.431,43.9,47.47,40.452,16.146,1
4,423.0,16,0.23608,3647.2,4496.6,9.307,27.107,42.444,2701.4,74.745,120.41,0.33429,80.112,47.572,2631.1,25.737,50.443,3099.2,23.519,65.744,231.8,340.59,94.671,77.287,32.25,9.0951,26.192,6.8989,19.474,1.666,33.047,13.712,24.209,1.2891,18.553,2.2494,4.8327,2.3093,0.015328,0.82649,0.089149,53.554,43.995,63.275,54.622,23.537,60.59,22.336,39.872,30.956,47.558,47.39,41.153,16.768,1
4,423.0,17,0.23829,3652.7,4436.2,9.4079,26.66,42.403,2702.9,74.628,120.36,0.32281,80.182,48.905,2631.7,25.023,51.085,3098.4,23.357,65.739,229.02,340.97,94.525,77.337,31.826,8.9253,26.268,6.9964,19.092,1.6522,32.921,13.883,24.102,1.2528,18.491,2.2731,4.8313,2.3464,0.015328,0.82649,0.089149,53.554,43.995,63.168,53.217,23.912,59.123,22.066,38.747,34.877,49.045,47.643,40.377,17.144,1
4,423.0,18,0.23951,3656.8,4444.4,9.4442,27.002,42.135,2703.3,74.649,120.42,0.32208,80.275,49.149,2631.9,24.471,48.716,3099.7,23.362,65.767,231.8,340.78,94.682,77.232,31.826,8.9253,26.268,6.9964,19.092,1.6522,32.921,13.883,24.102,1.2528,18.491,2.2731,4.8313,2.3464,0.015328,0.82649,0.089149,53.554,43.995,63.097,53.119,23.792,58.659,21.853,38.835,35.595,43.562,47.398,42.059,17.132,1
4,423.0,19,0.28191,3631.4,4474.5,9.3468,26.759,42.535,2701.4,75.378,120.36,0.34287,80.091,51.078,2629.4,24.405,49.705,3099.7,23.278,65.796,231.21,340.72,94.722,77.028,31.702,8.9484,26.235,7.0863,19.021,1.6265,32.766,13.901,24.001,1.1187,18.482,2.2624,4.8225,2.3747,0.015328,0.82649,0.089149,53.554,43.995,62.618,53.609,27.997,60.961,21.747,40.843,41.271,45.851,47.453,40.471,17.355,1
4,423.0,20,0.28103,3620.9,4470.6,9.4074,26.726,42.269,2700.9,74.429,120.41,0.3437,79.929,51.772,2629.7,23.294,50.382,3098.4,23.021,65.755,227.8,341.21,94.832,76.953,31.702,8.9484,26.235,7.0863,19.021,1.6265,32.766,13.901,24.001,1.1187,18.482,2.2624,4.8225,2.3747,0.015328,0.82649,0.089149,53.554,43.995,62.799,53.656,28.084,60.012,21.911,40.741,43.313,47.419,47.765,41.36,17.99,1
4,423.0,21,0.29778,3582.4,4469.9,9.4668,26.938,42.599,2703.6,75.059,120.54,0.3477,80.064,49.439,2632.6,24.394,51.287,3098.7,23.075,65.687,230.08,341.35,94.903,77.684,32.445,9.0457,26.912,6.8778,18.394,1.6011,32.696,13.825,23.881,1.3158,18.387,2.2647,4.9686,2.3454,0.040918,0.83582,0.09063,53.183,44.58,62.523,53.791,29.665,61.136,22.496,40.837,36.449,49.514,47.315,45.727,17.82,1
4,423.0,22,0.30115,3626.1,4451.0,9.2502,26.887,42.602,2705.5,75.779,120.42,0.34636,80.236,48.298,2633.9,25.916,50.246,3102.6,22.397,65.729,230.49,341.36,94.689,77.326,32.445,9.0457,26.912,6.8778,18.394,1.6011,32.696,13.825,23.881,1.3158,18.387,2.2647,4.9686,2.3454,0.040918,0.83582,0.09063,53.183,44.58,61.769,54.018,29.333,62.087,22.304,41.001,33.091,47.104,47.171,43.325,19.438,1
4,423.0,23,0.22827,3660.0,4543.6,9.4405,26.8,42.577,2706.9,74.919,120.46,0.33399,80.269,50.669,2635.7,26.875,50.873,3104.2,22.835,65.749,230.38,341.77,94.787,77.75,32.128,8.9783,26.666,6.8577,18.622,1.6931,32.896,13.867,24.487,1.3178,18.444,2.2918,4.8709,2.2685,0.040918,0.83582,0.09063,53.183,44.58,62.922,54.461,22.593,61.438,22.315,40.524,40.068,48.554,47.076,44.896,18.365,1
4,423.0,24,0.2279,3641.4,4548.1,9.3317,26.988,42.701,2709.1,74.777,120.46,0.33822,80.468,50.25,2638.4,24.96,50.674,3106.8,22.018,65.796,229.17,341.8,94.555,77.74,32.128,8.9783,26.666,6.8577,18.622,1.6931,32.896,13.867,24.487,1.3178,18.444,2.2918,4.8709,2.2685,0.040918,0.83582,0.09063,53.183,44.58,63.242,54.407,22.629,59.329,22.293,40.008,38.835,48.094,47.075,45.47,20.275,1
4,423.0,25,0.26109,3686.1,4486.5,9.3575,27.012,42.616,2708.9,75.275,120.42,0.34368,80.346,50.325,2637.2,25.277,50.601,3106.8,23.38,65.837,228.28,341.68,94.58,77.406,32.14,8.9861,26.279,6.8836,18.862,1.6811,33.199,13.796,23.967,1.5473,18.806,2.3033,4.8744,2.3473,0.040918,0.83582,0.09063,53.183,44.58,62.663,54.629,25.202,60.262,22.335,40.515,39.056,47.926,47.042,44.958,17.052,1
4,423.0,26,0.26098,3668.1,4505.1,9.4416,26.814,42.647,2707.8,75.04,120.43,0.34088,80.114,50.034,2635.9,26.023,50.882,3104.6,23.149,65.82,228.63,341.61,94.571,77.034,32.14,8.9861,26.279,6.8836,18.862,1.6811,33.199,13.796,23.967,1.5473,18.806,2.3033,4.8744,2.3473,-0.00086978,0.8272,0.093543,54.414,44.161,62.971,54.407,25.213,61.958,22.309,40.856,38.201,48.576,47.133,45.002,17.633,1
4,423.0,27,0.25849,3633.2,4503.5,9.3226,26.85,42.183,2709.4,75.233,120.42,0.33058,80.227,49.255,2638.2,25.347,50.325,3105.0,22.993,65.748,229.73,341.82,94.503,77.629,32.216,9.0663,26.492,6.8242,19.054,1.6948,33.36,13.73,24.007,1.1763,18.443,2.2753,4.8339,2.3013,-0.00086978,0.8272,0.093543,54.414,44.161,63.355,53.842,25.336,61.768,22.553,40.216,35.909,47.286,47.032,44.331,17.956,1
4,423.0,28,0.2585,3660.4,4468.8,9.3904,26.464,42.3,2708.4,75.448,120.39,0.33372,80.167,49.481,2637.5,25.285,48.036,3105.0,22.808,65.739,230.34,342.0,94.591,77.105,32.216,9.0663,26.492,6.8242,19.054,1.6948,33.36,13.73,24.007,1.1763,18.443,2.2753,4.8339,2.3013,-0.00086978,0.8272,0.093543,54.414,44.161,62.887,54.258,25.335,61.154,22.305,39.833,36.573,41.988,46.972,44.956,18.423,1
4,423.0,29,0.25269,3678.3,4480.2,9.4123,26.946,42.063,2705.6,75.166,120.4,0.3269,79.844,47.75,2634.0,25.247,52.227,3103.1,24.125,65.685,230.09,341.9,94.594,77.26,31.492,8.8182,26.84,6.7627,18.732,1.645,32.893,13.861,24.46,1.2024,18.822,2.2158,4.7651,2.3681,-0.00086978,0.8272,0.093543,54.414,44.161,63.128,53.62,24.474,59.233,22.286,38.801,31.478,51.688,46.993,44.471,15.308,1
4,423.0,30,0.24773,3637.2,4479.5,9.4981,26.899,42.31,2706.8,74.615,120.4,0.32449,79.997,49.332,2636.0,24.714,49.526,3103.3,22.952,65.643,227.93,342.31,94.526,77.489,31.492,8.8182,26.84,6.7627,18.732,1.645,32.893,13.861,24.46,1.2024,18.822,2.2158,4.7651,2.3681,-0.00086978,0.8272,0.093543,54.414,44.161,63.835,53.629,24.962,60.132,22.444,39.096,36.135,45.437,47.186,44.752,18.074,1
4,423.0,31,0.3247,3673.6,4509.9,9.3254,26.645,42.329,2707.2,74.942,120.38,0.34344,79.984,51.012,2636.3,24.71,51.717,3104.6,21.915,65.644,226.88,342.07,94.497,77.095,32.058,8.9503,26.701,6.761,18.919,1.639,33.326,13.673,23.782,1.4797,18.481,2.2379,4.7916,2.2863,0.030691,0.85413,0.13388,53.262,44.472,63.831,54.034,31.853,62.032,22.036,40.275,41.079,50.508,47.05,44.7,20.567,1
4,423.0,32,0.32307,3684.5,4501.2,9.3794,26.629,42.766,2708.4,74.955,120.38,0.34303,79.973,49.991,2637.4,25.004,48.899,3105.5,23.656,65.618,228.58,342.74,94.507,77.348,32.058,8.9503,26.701,6.761,18.919,1.639,33.326,13.673,23.782,1.4797,18.481,2.2379,4.7916,2.2863,0.030691,0.85413,0.13388,53.262,44.472,63.644,54.137,32.014,60.079,22.341,40.325,38.075,43.985,46.8,45.043,16.426,1
4,423.0,33,0.27425,3688.8,4446.6,9.2683,26.893,42.486,2708.5,74.98,120.39,0.32114,80.066,49.324,2638.0,25.178,49.691,3105.2,23.274,65.612,227.05,342.55,94.346,77.132,32.649,8.8198,26.358,6.8673,19.066,1.6661,33.2,13.973,24.192,1.0409,18.216,2.2762,4.8969,2.3637,0.030691,0.85413,0.13388,53.262,44.472,63.698,54.326,26.89,60.431,22.545,37.879,36.109,45.818,46.837,45.766,17.343,1
4,423.0,34,0.27281,3692.2,4485.1,9.2887,26.545,42.367,2708.9,75.158,120.38,0.32573,80.075,49.284,2638.5,25.94,50.696,3104.8,20.704,65.624,228.95,342.69,94.401,77.265,32.649,8.8198,26.358,6.8673,19.066,1.6661,33.2,13.973,24.192,1.0409,18.216,2.2762,4.8969,2.3637,0.030691,0.85413,0.13388,53.262,44.472,63.64,53.864,27.032,60.881,22.445,37.32,35.994,48.144,46.569,45.095,23.431,1
4,423.0,35,0.21506,3671.6,4461.2,9.2712,26.98,42.139,2704.4,75.165,120.39,0.35247,79.871,50.672,2634.8,24.343,50.144,3099.6,23.319,65.579,229.06,343.08,94.58,77.116,33.145,8.7848,26.984,6.6998,18.514,1.6992,33.068,13.926,24.063,1.2867,18.181,2.2503,4.8029,2.1703,0.030691,0.85413,0.13388,53.262,44.472,63.126,53.754,21.139,60.983,22.826,42.071,40.077,46.867,46.461,45.676,17.244,1
4,423.0,36,0.21465,3676.7,4464.4,9.3165,26.99,42.258,2704.1,74.808,120.37,0.35298,79.93,48.763,2633.5,24.557,50.265,3098.0,22.315,65.55,230.0,343.16,94.507,77.327,33.145,8.7848,26.984,6.6998,18.514,1.6992,33.068,13.926,24.063,1.2867,18.181,2.2503,4.8029,2.1703,0.00044218,0.84032,0.099918,53.703,43.809,63.037,53.715,21.18,63.7,23.061,42.01,34.459,47.148,46.98,44.973,19.622,1
4,423.0,37,0.1588,3719.8,4522.2,9.3342,26.695,42.135,2702.8,74.677,120.36,0.34791,79.985,51.093,2632.2,23.169,49.642,3097.5,22.562,65.57,232.03,342.95,94.668,77.243,32.119,8.8769,26.343,6.8729,18.671,1.6259,32.958,13.642,23.836,1.3471,18.734,2.2844,4.8253,2.2297,0.00044218,0.84032,0.099918,53.703,43.809,63.858,54.374,15.781,61.018,22.498,41.571,41.317,45.706,47.005,44.782,19.035,1
4,423.0,38,0.15934,3713.4,4530.0,9.3689,26.85,42.174,2701.5,75.556,120.4,0.34999,80.115,48.627,2629.8,25.041,51.03,3097.8,23.123,65.624,232.65,342.19,94.467,77.464,32.119,8.8769,26.343,6.8729,18.671,1.6259,32.958,13.642,23.836,1.3471,18.734,2.2844,4.8253,2.2297,0.00044218,0.84032,0.099918,53.703,43.809,63.967,54.282,15.728,60.427,22.337,41.317,34.059,48.917,47.153,45.566,17.683,1
4,423.0,39,0.25568,3681.9,4504.2,9.287,26.673,42.12,2701.8,74.627,120.36,0.31781,80.199,51.931,2630.4,24.576,49.567,3100.6,23.15,65.713,230.12,341.12,94.541,77.362,32.317,8.9672,26.788,6.9109,18.041,1.6791,33.045,13.892,23.902,1.4023,18.731,2.3398,4.7979,2.2981,0.00044218,0.84032,0.099918,53.703,43.809,63.082,54.235,24.871,61.402,21.687,37.575,43.784,45.532,47.577,44.717,17.615,1
4,423.0,40,0.25455,3712.5,4524.5,9.2425,26.802,42.293,2701.0,74.664,120.4,0.31752,80.01,49.954,2629.9,24.072,49.241,3098.7,23.065,65.752,232.13,341.01,94.654,76.83,32.317,8.9672,26.788,6.9109,18.041,1.6791,33.045,13.892,23.902,1.4023,18.731,2.3398,4.7979,2.2981,0.00044218,0.84032,0.099918,53.703,43.809,62.555,53.993,24.983,62.488,21.979,37.611,37.966,44.778,47.597,45.189,17.874,1
4,423.0,41,0.23636,3681.8,4579.2,9.1224,27.03,42.433,2701.1,74.565,120.39,0.34406,79.909,49.093,2628.6,24.892,49.184,3098.8,24.154,65.709,231.09,341.18,94.658,77.287,31.877,9.0246,26.019,6.9064,18.496,1.592,32.963,13.889,23.994,1.2452,18.132,2.294,4.7722,2.3485,0.020929,0.82997,0.09083,54.23,44.591,62.741,54.954,22.945,61.433,22.058,40.986,35.432,44.647,47.56,44.464,15.271,1
4,423.0,42,0.23291,3689.8,4568.4,9.31,26.607,42.318,2704.7,75.089,120.41,0.34746,80.358,50.088,2633.8,24.01,51.418,3103.5,23.218,65.74,231.45,340.94,94.566,77.726,31.877,9.0246,26.019,6.9064,18.496,1.592,32.963,13.889,23.994,1.2452,18.132,2.294,4.7722,2.3485,0.020929,0.82997,0.09083,54.23,44.591,62.604,55.083,23.285,61.833,21.702,40.57,38.359,49.816,47.581,45.241,17.435,1
4,423.0,43,0.27822,3674.9,4582.2,9.3769,26.918,42.063,2706.0,75.19,120.4,0.34368,80.391,49.863,2634.5,24.714,49.129,3105.0,24.542,65.832,231.53,340.48,94.554,77.495,31.873,8.93,26.714,6.8931,18.699,1.6829,32.876,13.783,24.138,1.4291,18.425,2.2691,4.8857,2.3306,0.020929,0.82997,0.09083,54.23,44.591,62.874,53.889,27.372,60.911,21.752,41.049,37.695,44.519,47.622,44.949,14.289,1
4,423.0,44,0.27508,3652.4,4530.9,9.2455,27.279,42.445,2706.5,75.625,120.37,0.34375,80.378,48.867,2634.8,23.209,50.137,3105.6,22.597,65.895,231.97,340.48,94.546,77.189,31.873,8.93,26.714,6.8931,18.699,1.6829,32.876,13.783,24.138,1.4291,18.425,2.2691,4.8857,2.3306,0.020929,0.82997,0.09083,54.23,44.591,63.262,54.502,27.681,60.573,22.113,41.041,34.767,46.851,47.63,45.232,18.921,1
4,423.0,45,0.28261,3658.9,4514.2,9.2583,27.351,42.485,2702.9,74.655,120.39,0.33144,79.956,49.353,2631.7,23.273,49.865,3101.3,23.416,65.841,232.61,341.22,94.611,76.98,31.933,9.0452,26.723,6.8735,18.596,1.6541,33.13,13.819,24.253,1.2663,18.683,2.266,4.8088,2.2632,0.020929,0.82997,0.09083,54.23,44.591,63.25,54.235,27.658,61.127,22.294,39.732,36.196,46.222,47.623,45.151,17.019,1
4,423.0,46,0.27972,3660.5,4557.3,9.2198,27.024,42.158,2703.5,75.328,120.37,0.33509,79.945,51.163,2631.4,25.259,49.566,3102.3,23.262,65.766,231.81,341.15,94.57,76.957,31.933,9.0452,26.723,6.8735,18.596,1.6541,33.13,13.819,24.253,1.2663,18.683,2.266,4.8088,2.2632,0.0075075,0.81691,0.10611,53.419,44.007,63.223,53.718,27.942,61.51,21.812,39.286,41.522,45.53,47.487,44.271,17.399,1
4,423.0,47,0.27809,3650.9,4495.2,9.3759,26.865,42.4,2704.0,76.047,120.4,0.33324,79.956,51.731,2632.6,25.663,50.23,3102.0,23.811,65.732,230.19,341.2,94.587,77.33,32.312,8.9449,26.08,6.8105,18.429,1.6135,32.664,13.669,24.346,1.2655,18.382,2.2727,4.8752,2.3668,0.0075075,0.81691,0.10611,53.419,44.007,63.558,54.737,27.555,60.017,22.189,40.442,43.194,47.066,47.574,45.105,16.081,1
4,423.0,48,0.27876,3687.3,4562.1,9.2635,26.815,42.47,2706.0,74.529,120.39,0.33588,80.235,50.437,2634.9,25.571,51.092,3103.4,23.397,65.733,231.54,341.22,94.509,77.499,32.312,8.9449,26.08,6.8105,18.429,1.6135,32.664,13.669,24.346,1.2655,18.382,2.2727,4.8752,2.3668,0.0075075,0.81691,0.10611,53.419,44.007,62.931,53.936,27.489,60.481,22.228,40.12,39.385,49.061,47.39,44.804,17.034,1
4,423.0,49,0.24326,3699.5,4568.5,9.2773,27.252,42.524,2706.0,76.267,120.4,0.3158,80.325,49.364,2635.0,25.499,50.287,3104.6,22.373,65.795,230.91,341.1,94.462,77.416,31.863,8.8559,26.321,7.1172,18.718,1.6598,33.346,13.928,23.975,1.1185,18.682,2.2162,4.8932,2.3582,0.0075075,0.81691,0.10611,53.419,44.007,63.311,54.313,23.901,61.99,22.407,38.418,36.23,47.197,47.382,45.044,19.456,1
4,423.0,50,0.24257,3700.3,4544.3,9.2555,26.792,42.133,2706.7,76.079,120.39,0.31846,80.507,50.123,2635.7,25.705,50.42,3104.3,22.849,65.863,230.07,341.21,94.429,77.59,31.863,8.8559,26.321,7.1172,18.718,1.6598,33.346,13.928,23.975,1.1185,18.682,2.2162,4.8932,2.3582,0.0075075,0.81691,0.10611,53.419,44.007,63.298,54.603,23.969,59.173,22.403,38.094,38.463,47.506,47.389,45.328,18.285,1
4,423.0,51,0.28774,3642.9,4487.1,9.2,27.067,42.303,2703.1,75.097,120.38,0.3497,80.334,50.25,2632.2,24.751,49.066,3101.4,22.118,65.899,226.91,340.76,94.576,76.93,31.752,8.8287,25.915,6.7276,18.549,1.6505,32.657,13.731,23.591,1.0277,18.748,2.3268,4.858,2.3264,0.00285,0.83564,0.10211,54.097,43.68,61.518,54.612,28.268,59.806,22.305,41.194,38.836,44.372,47.245,45.208,20.061,1
